CONFIGURATION USED
DCno: 2
Sector/DC: 1
Aisles/Sector: 1
Racks/aisle: 2
Hosts/Rack: 800
Application( if using workload , type 0 ): 0
ReplicationFactor: 2
DCfailure: 0
Sectorfailure: 0
Aislefailure: 0
Rackfailure: 1
Hostfailure: 0

 INITIALIZING the configuration 
0.1: Broker: VM #495 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #247
0.1: Broker: VM #496 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #248
0.1: Broker: VM #497 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #248
0.1: Broker: VM #498 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #249
0.1: Broker: VM #499 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #249
0.1: Broker: VM #500 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #250
0.1: Broker: VM #501 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #250
0.1: Broker: VM #502 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #251
0.1: Broker: VM #503 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #251
0.1: Broker: VM #504 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #252
0.1: Broker: VM #505 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #252
0.1: Broker: VM #506 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #253
0.1: Broker: VM #507 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #253
0.1: Broker: VM #508 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #254
0.1: Broker: VM #509 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #254
0.1: Broker: VM #510 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #255
0.1: Broker: VM #511 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #255
0.1: Broker: VM #512 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #256
0.1: Broker: VM #513 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #256
0.1: Broker: VM #514 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #257
0.1: Broker: VM #515 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #257
0.1: Broker: VM #516 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #258
0.1: Broker: VM #517 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #258
0.1: Broker: VM #518 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #259
0.1: Broker: VM #519 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #259
0.1: Broker: VM #520 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #260
0.1: Broker: VM #521 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #260
0.1: Broker: VM #522 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #261
0.1: Broker: VM #523 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #261
0.1: Broker: VM #524 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #262
0.1: Broker: VM #525 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #262
0.1: Broker: VM #526 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #263
0.1: Broker: VM #527 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #263
0.1: Broker: VM #528 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #264
0.1: Broker: VM #529 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #264
0.1: Broker: VM #530 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #265
0.1: Broker: VM #531 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #265
0.1: Broker: VM #532 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #266
0.1: Broker: VM #533 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #266
0.1: Broker: VM #534 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #267
0.1: Broker: VM #535 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #267
0.1: Broker: VM #536 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #268
0.1: Broker: VM #537 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #268
0.1: Broker: VM #538 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #269
0.1: Broker: VM #539 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #269
0.1: Broker: VM #540 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #270
0.1: Broker: VM #541 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #270
0.1: Broker: VM #542 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #271
0.1: Broker: VM #543 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #271
0.1: Broker: VM #544 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #272
0.1: Broker: VM #545 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #272
0.1: Broker: VM #546 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #273
0.1: Broker: VM #547 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #273
0.1: Broker: VM #548 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #274
0.1: Broker: VM #549 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #274
0.1: Broker: VM #550 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #275
0.1: Broker: VM #551 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #275
0.1: Broker: VM #552 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #276
0.1: Broker: VM #553 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #276
0.1: Broker: VM #554 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #277
0.1: Broker: VM #555 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #277
0.1: Broker: VM #556 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #278
0.1: Broker: VM #557 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #278
0.1: Broker: VM #558 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #279
0.1: Broker: VM #559 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #279
0.1: Broker: VM #560 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #280
0.1: Broker: VM #561 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #280
0.1: Broker: VM #562 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #281
0.1: Broker: VM #563 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #281
0.1: Broker: VM #564 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #282
0.1: Broker: VM #565 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #282
0.1: Broker: VM #566 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #283
0.1: Broker: VM #567 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #283
0.1: Broker: VM #568 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #284
0.1: Broker: VM #569 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #284
0.1: Broker: VM #570 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #285
0.1: Broker: VM #571 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #285
0.1: Broker: VM #572 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #286
0.1: Broker: VM #573 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #286
0.1: Broker: VM #574 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #287
0.1: Broker: VM #575 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #287
0.1: Broker: VM #576 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #288
0.1: Broker: VM #577 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #288
0.1: Broker: VM #578 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #289
0.1: Broker: VM #579 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #289
0.1: Broker: VM #580 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #290
0.1: Broker: VM #581 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #290
0.1: Broker: VM #582 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #291
0.1: Broker: VM #583 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #291
0.1: Broker: VM #584 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #292
0.1: Broker: VM #585 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #292
0.1: Broker: VM #586 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #293
0.1: Broker: VM #587 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #293
0.1: Broker: VM #588 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #294
0.1: Broker: VM #589 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #294
0.1: Broker: VM #590 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #295
0.1: Broker: VM #591 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #295
0.1: Broker: VM #592 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #296
0.1: Broker: VM #593 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #296
0.1: Broker: VM #594 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #297
0.1: Broker: VM #595 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #297
0.1: Broker: VM #596 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #298
0.1: Broker: VM #597 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #298
0.1: Broker: VM #598 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #299
0.1: Broker: VM #599 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #299
0.1: Broker: VM #600 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #300
0.1: Broker: VM #601 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #300
0.1: Broker: VM #602 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #301
0.1: Broker: VM #603 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #301
0.1: Broker: VM #604 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #302
0.1: Broker: VM #605 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #302
0.1: Broker: VM #606 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #303
0.1: Broker: VM #607 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #303
0.1: Broker: VM #608 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #304
0.1: Broker: VM #609 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #304
0.1: Broker: VM #610 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #305
0.1: Broker: VM #611 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #305
0.1: Broker: VM #612 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #306
0.1: Broker: VM #613 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #306
0.1: Broker: VM #614 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #307
0.1: Broker: VM #615 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #307
0.1: Broker: VM #616 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #308
0.1: Broker: VM #617 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #308
0.1: Broker: VM #618 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #309
0.1: Broker: VM #619 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #309
0.1: Broker: VM #620 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #310
0.1: Broker: VM #621 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #310
0.1: Broker: VM #622 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #311
0.1: Broker: VM #623 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #311
0.1: Broker: VM #624 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #312
0.1: Broker: VM #625 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #312
0.1: Broker: VM #626 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #313
0.1: Broker: VM #627 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #313
0.1: Broker: VM #628 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #314
0.1: Broker: VM #629 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #314
0.1: Broker: VM #630 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #315
0.1: Broker: VM #631 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #315
0.1: Broker: VM #632 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #316
0.1: Broker: VM #633 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #316
0.1: Broker: VM #634 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #317
0.1: Broker: VM #635 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #317
0.1: Broker: VM #636 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #318
0.1: Broker: VM #637 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #318
0.1: Broker: VM #638 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #319
0.1: Broker: VM #639 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #319
0.1: Broker: VM #640 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #320
0.1: Broker: VM #641 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #320
0.1: Broker: VM #642 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #321
0.1: Broker: VM #643 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #321
0.1: Broker: VM #644 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #322
0.1: Broker: VM #645 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #322
0.1: Broker: VM #646 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #323
0.1: Broker: VM #647 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #323
0.1: Broker: VM #648 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #324
0.1: Broker: VM #649 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #324
0.1: Broker: VM #650 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #325
0.1: Broker: VM #651 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #325
0.1: Broker: VM #652 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #326
0.1: Broker: VM #653 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #326
0.1: Broker: VM #654 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #327
0.1: Broker: VM #655 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #327
0.1: Broker: VM #656 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #328
0.1: Broker: VM #657 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #328
0.1: Broker: VM #658 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #329
0.1: Broker: VM #659 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #329
0.1: Broker: VM #660 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #330
0.1: Broker: VM #661 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #330
0.1: Broker: VM #662 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #331
0.1: Broker: VM #663 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #331
0.1: Broker: VM #664 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #332
0.1: Broker: VM #665 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #332
0.1: Broker: VM #666 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #333
0.1: Broker: VM #667 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #333
0.1: Broker: VM #668 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #334
0.1: Broker: VM #669 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #334
0.1: Broker: VM #670 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #335
0.1: Broker: VM #671 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #335
0.1: Broker: VM #672 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #336
0.1: Broker: VM #673 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #336
0.1: Broker: VM #674 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #337
0.1: Broker: VM #675 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #337
0.1: Broker: VM #676 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #338
0.1: Broker: VM #677 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #338
0.1: Broker: VM #678 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #339
0.1: Broker: VM #679 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #339
0.1: Broker: VM #680 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #340
0.1: Broker: VM #681 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #340
0.1: Broker: VM #682 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #341
0.1: Broker: VM #683 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #341
0.1: Broker: VM #684 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #342
0.1: Broker: VM #685 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #342
0.1: Broker: VM #686 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #343
0.1: Broker: VM #687 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #343
0.1: Broker: VM #688 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #344
0.1: Broker: VM #689 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #344
0.1: Broker: VM #690 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #345
0.1: Broker: VM #691 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #345
0.1: Broker: VM #692 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #346
0.1: Broker: VM #693 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #346
0.1: Broker: VM #694 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #347
0.1: Broker: VM #695 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #347
0.1: Broker: VM #696 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #348
0.1: Broker: VM #697 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #348
0.1: Broker: VM #698 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #349
0.1: Broker: VM #699 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #349
0.1: Broker: VM #700 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #350
0.1: Broker: VM #701 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #350
0.1: Broker: VM #702 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #351
0.1: Broker: VM #703 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #351
0.1: Broker: VM #704 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #352
0.1: Broker: VM #705 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #352
0.1: Broker: VM #706 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #353
0.1: Broker: VM #707 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #353
0.1: Broker: VM #708 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #354
0.1: Broker: VM #709 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #354
0.1: Broker: VM #710 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #355
0.1: Broker: VM #711 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #355
0.1: Broker: VM #712 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #356
0.1: Broker: VM #713 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #356
0.1: Broker: VM #714 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #357
0.1: Broker: VM #715 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #357
0.1: Broker: VM #716 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #358
0.1: Broker: VM #717 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #358
0.1: Broker: VM #718 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #359
0.1: Broker: VM #719 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #359
0.1: Broker: VM #720 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #360
0.1: Broker: VM #721 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #360
0.1: Broker: VM #722 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #361
0.1: Broker: VM #723 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #361
0.1: Broker: VM #724 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #362
0.1: Broker: VM #725 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #362
0.1: Broker: VM #726 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #363
0.1: Broker: VM #727 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #363
0.1: Broker: VM #728 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #364
0.1: Broker: VM #729 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #364
0.1: Broker: VM #730 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #365
0.1: Broker: VM #731 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #365
0.1: Broker: VM #732 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #366
0.1: Broker: VM #733 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #366
0.1: Broker: VM #734 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #367
0.1: Broker: VM #735 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #367
0.1: Broker: VM #736 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #368
0.1: Broker: VM #737 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #368
0.1: Broker: VM #738 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #369
0.1: Broker: VM #739 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #369
0.1: Broker: VM #740 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #370
0.1: Broker: VM #741 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #370
0.1: Broker: VM #742 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #371
0.1: Broker: VM #743 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #371
0.1: Broker: VM #744 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #372
0.1: Broker: VM #745 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #372
0.1: Broker: VM #746 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #373
0.1: Broker: VM #747 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #373
0.1: Broker: VM #748 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #374
0.1: Broker: VM #749 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #374
0.1: Broker: VM #750 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #375
0.1: Broker: VM #751 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #375
0.1: Broker: VM #752 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #376
0.1: Broker: VM #753 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #376
0.1: Broker: VM #754 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #377
0.1: Broker: VM #755 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #377
0.1: Broker: VM #756 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #378
0.1: Broker: VM #757 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #378
0.1: Broker: VM #758 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #379
0.1: Broker: VM #759 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #379
0.1: Broker: VM #760 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #380
0.1: Broker: VM #761 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #380
0.1: Broker: VM #762 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #381
0.1: Broker: VM #763 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #381
0.1: Broker: VM #764 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #382
0.1: Broker: VM #765 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #382
0.1: Broker: VM #766 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #383
0.1: Broker: VM #767 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #383
0.1: Broker: VM #768 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #384
0.1: Broker: VM #769 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #384
0.1: Broker: VM #770 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #385
0.1: Broker: VM #771 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #385
0.1: Broker: VM #772 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #386
0.1: Broker: VM #773 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #386
0.1: Broker: VM #774 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #387
0.1: Broker: VM #775 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #387
0.1: Broker: VM #776 has been created in Datacenter #2, Sector #0, Aisle #0, Rack #0, Host #388
